original_id,value,unit,year,current_metric_type,new_metric_type,context_preview,sector,country,company_size,reason,confidence
4780,0.0,percentage,2024,general_rate,adoption_metric,%) 10 (33.3%) 250+ ict 8 (26.7%) 17 (56.7%) 0 (0.0%) 5 (16.7%) 8 (26.7%) 12 (40.0%) 2 (6.7%) 8 (26.7...,ICT,,250+,Sector comparison data - enrich with metadata,0.9
4782,0.0,percentage,2024,general_rate,adoption_metric,ry helpful can 50-249 ict 6 (20.0%) 11 (36.7%) 0 (0.0%) 13 (43.3%) 1 (3.3%) 18 (60.0%) 0 (0.0%) 11 (...,ICT,Canada,50-249,Sector comparison data - enrich with metadata,0.9
4786,0.0,percentage,2024,general_rate,adoption_metric,.0%) (10.0%) (46.7%) (0.0%) (43.3%) (20.0%) (30.0%) (0.0%) (50.0%) 250+ ict 3 (10.0%) 16 (53.3%) 1 (...,ICT,,250+,Sector comparison data - enrich with metadata,0.9
4793,0.0,percentage,2024,general_rate,adoption_metric,9 (30.0%) fra 50-249 ict 6 (20.0%) 10 (33.3%) 0 (0.0%) 14 (46.7%) 4 (13.3%) 16 (53.3%) 0 (0.0%) 10 (...,ICT,France,50-249,Sector comparison data - enrich with metadata,0.9
4799,0.0,percentage,2024,general_rate,adoption_metric,63.3%) 0 (0.0%) 13 (43.3%) 0 (0.0%) 17 (56.7%) 0 (0.0%) 19 (63.3%) 0 (0.0%) 11 (36.7%) 250+ ict 4 (1...,ICT,,250+,Sector comparison data - enrich with metadata,0.9
4800,0.0,percentage,2024,general_rate,adoption_metric,43.3%) 0 (0.0%) 17 (56.7%) 0 (0.0%) 19 (63.3%) 0 (0.0%) 11 (36.7%) 250+ ict 4 (13.3%) 14 (46.7%) 0 (...,ICT,,250+,Sector comparison data - enrich with metadata,0.9
4801,0.0,percentage,2024,general_rate,adoption_metric,%) 11 (36.7%) 250+ ict 4 (13.3%) 14 (46.7%) 0 (0.0%) 12 (40.0%) 4 (13.3%) 14 (46.7%) 0 (0.0%) 12 (40...,ICT,,250+,Sector comparison data - enrich with metadata,0.9
4805,0.0,percentage,2024,general_rate,adoption_metric,11 (36.7%) gbr 50-249 ict 7 (23.3%) 14 (46.7%) 0 (0.0%) 9 (30.0%) 5 (16.7%) 13 (43.3%) 0 (0.0%) 12 (...,ICT,,50-249,Sector comparison data - enrich with metadata,0.9
4811,0.0,percentage,2024,general_rate,adoption_metric,3.3%) 0 (0.0%) 14 (46.7%) 4 (13.3%) 11 (36.7%) 0 (0.0%) 15 (50.0%) 250+ ict 4 (13.3%) 15 (50.0%) 0 (...,ICT,,250+,Sector comparison data - enrich with metadata,0.9
4812,0.0,percentage,2024,general_rate,adoption_metric,%) 15 (50.0%) 250+ ict 4 (13.3%) 15 (50.0%) 0 (0.0%) 11 (36.7%) 5 (16.7%) 16 (53.3%) 0 (0.0%) 9 (30....,ICT,,250+,Sector comparison data - enrich with metadata,0.9
4816,0.0,percentage,2024,general_rate,adoption_metric,6.7%) 0 (0.0%) 11 (36.7%) 5 (16.7%) 13 (43.3%) 0 (0.0%) 12 (40.0%) ita 50-249 ict 5 (16.7%) 16 (53.3...,ICT,Italy,50-249,Sector comparison data - enrich with metadata,0.9
4818,0.0,percentage,2024,general_rate,adoption_metric,6.7%) 1 (3.3%) 16 (53.3%) 7 (23.3%) 17 (56.7%) 0 (0.0%) 6 (20.0%) 250+ ict 7 (23.3%) 16 (53.3%) 0 (0...,ICT,,250+,Sector comparison data - enrich with metadata,0.9
4819,0.0,percentage,2024,general_rate,adoption_metric,0%) 6 (20.0%) 250+ ict 7 (23.3%) 16 (53.3%) 0 (0.0%) 7 (23.3%) 5 (16.7%) 12 (40.0%) 0 (0.0%) 13 (43....,ICT,,250+,Sector comparison data - enrich with metadata,0.9
4821,0.0,percentage,2024,general_rate,adoption_metric,6.7%) 1 (3.3%) 19 (63.3%) 7 (23.3%) 13 (43.3%) 0 (0.0%) 10 (33.3%) jpn 50-249 ict 10 (33.3%) 15 (50....,ICT,Japan,50-249,Sector comparison data - enrich with metadata,0.9
4824,0.0,percentage,2024,general_rate,adoption_metric,36.7%) 0 (0.0%) 16 (53.3%) 2 (6.7%) 20 (66.7%) 0 (0.0%) 8 (26.7%) 250+ ict 5 (16.7%) 17 (56.7%) 0 (0...,ICT,,250+,Sector comparison data - enrich with metadata,0.9
4825,0.0,percentage,2024,general_rate,adoption_metric,0%) 8 (26.7%) 250+ ict 5 (16.7%) 17 (56.7%) 0 (0.0%) 8 (26.7%) 7 (23.3%) 9 (30.0%) 1 (3.3%) 13 (43.3...,ICT,,250+,Sector comparison data - enrich with metadata,0.9
4828,0.0,percentage,2024,general_rate,adoption_metric,y helpful can 50-249 ict 10 (33.3%) 11 (36.7%) 0 (0.0%) 9 (30.0%) 2 (6.7%) 19 (63.3%) 2 (6.7%) 7 (23...,ICT,Canada,50-249,Sector comparison data - enrich with metadata,0.9
4831,0.0,percentage,2024,general_rate,adoption_metric,6.7%) 1 (3.3%) 10 (33.3%) 3 (10.0%) 18 (60.0%) 0 (0.0%) 9 (30.0%) 250+ ict 8 (26.7%) 13 (43.3%) 2 (6...,ICT,,250+,Sector comparison data - enrich with metadata,0.9
4836,0.0,percentage,2024,general_rate,adoption_metric,6.7%) 0 (0.0%) 11 (36.7%) 5 (16.7%) 15 (50.0%) 0 (0.0%) 10 (33.3%) 250+ ict 9 (30.0%) 11 (36.7%) 0 (...,ICT,,250+,Sector comparison data - enrich with metadata,0.9
4837,0.0,percentage,2024,general_rate,adoption_metric,%) 10 (33.3%) 250+ ict 9 (30.0%) 11 (36.7%) 0 (0.0%) 10 (33.3%) 5 (16.7%) 16 (53.3%) 0 (0.0%) 9 (30....,ICT,,250+,Sector comparison data - enrich with metadata,0.9
4840,0.0,percentage,2024,general_rate,adoption_metric,8 (26.7%) fra 50-249 ict 8 (26.7%) 12 (40.0%) 0 (0.0%) 10 (33.3%) 6 (20.0%) 13 (43.3%) 0 (0.0%) 11 (...,ICT,France,50-249,Sector comparison data - enrich with metadata,0.9
4844,0.0,percentage,2024,general_rate,adoption_metric,40.0%) 0 (0.0%) 16 (53.3%) 1 (3.3%) 14 (46.7%) 0 (0.0%) 15 (50.0%) 250+ ict 6 (20.0%) 11 (36.7%) 1 (...,ICT,,250+,Sector comparison data - enrich with metadata,0.9
4845,0.0,percentage,2024,general_rate,adoption_metric,16 (53.3%) gbr 50-249 ict 6 (20.0%) 13 (43.3%) 0 (0.0%) 11 (36.7%) 6 (20.0%) 13 (43.3%) 1 (3.3%) 10 ...,ICT,,50-249,Sector comparison data - enrich with metadata,0.9
4849,0.0,percentage,2024,general_rate,adoption_metric,0.0%) 1 (3.3%) 13 (43.3%) 4 (13.3%) 13 (43.3%) 0 (0.0%) 13 (43.3%) 184  the adoption of artificial ...,,,,Context indicates adoption metric,0.75
4850,0.0,percentage,2024,general_rate,adoption_metric,3.3%) 1 (3.3%) 10 (33.3%) 6 (20.0%) 11 (36.7%) 0 (0.0%) 13 (43.3%) 250+ ict 5 (16.7%) 14 (46.7%) 0 (...,ICT,,250+,Sector comparison data - enrich with metadata,0.9
4851,0.0,percentage,2024,general_rate,adoption_metric,%) 13 (43.3%) 250+ ict 5 (16.7%) 14 (46.7%) 0 (0.0%) 11 (36.7%) 7 (23.3%) 15 (50.0%) 2 (6.7%) 6 (20....,ICT,,250+,Sector comparison data - enrich with metadata,0.9
4857,0.0,percentage,2024,general_rate,adoption_metric,46.7%) 0 (0.0%) 10 (33.3%) 2 (6.7%) 11 (36.7%) 0 (0.0%) 17 (56.7%) 250+ ict 6 (20.0%) 15 (50.0%) 0 (...,ICT,,250+,Sector comparison data - enrich with metadata,0.9
4858,0.0,percentage,2024,general_rate,adoption_metric,%) 17 (56.7%) 250+ ict 6 (20.0%) 15 (50.0%) 0 (0.0%) 9 (30.0%) 7 (23.3%) 12 (40.0%) 1 (3.3%) 10 (33....,ICT,,250+,Sector comparison data - enrich with metadata,0.9
4862,0.0,percentage,2024,general_rate,adoption_metric,ree strongly disagree can 50-249 ict 10 (33.3%) 0 (0.0%) 20 (66.7%) 0 (0.0%) 13 (43.3%) 5 (16.7%) 11...,ICT,Canada,50-249,Sector comparison data - enrich with metadata,0.9
4863,0.0,percentage,2024,general_rate,adoption_metric,can 50-249 ict 10 (33.3%) 0 (0.0%) 20 (66.7%) 0 (0.0%) 13 (43.3%) 5 (16.7%) 11 (36.7%) 1 (3.3%) 15 (...,ICT,Canada,50-249,Sector comparison data - enrich with metadata,0.9
4867,0.0,percentage,2024,general_rate,adoption_metric,50.0%) 0 (0.0%) 18 (60.0%) 3 (10.0%) 9 (30.0%) 0 (0.0%) 14 (46.7%) 3 (10.0%) 13 (43.3%) 0 (0.0%) 250...,,,250+,Sector comparison data - enrich with metadata,0.9
4868,0.0,percentage,2024,general_rate,adoption_metric,0.0%) 0 (0.0%) 14 (46.7%) 3 (10.0%) 13 (43.3%) 0 (0.0%) 250+ ict 8 (26.7%) 0 (0.0%) 22 (73.3%) 0 (0....,ICT,,250+,Sector comparison data - enrich with metadata,0.9
4869,0.0,percentage,2024,general_rate,adoption_metric,.0%) 13 (43.3%) 0 (0.0%) 250+ ict 8 (26.7%) 0 (0.0%) 22 (73.3%) 0 (0.0%) 15 (50.0%) 3 (10.0%) 12 (40...,ICT,,250+,Sector comparison data - enrich with metadata,0.9
4870,0.0,percentage,2024,general_rate,adoption_metric,.0%) 250+ ict 8 (26.7%) 0 (0.0%) 22 (73.3%) 0 (0.0%) 15 (50.0%) 3 (10.0%) 12 (40.0%) 0 (0.0%) 16 (53...,ICT,,250+,Sector comparison data - enrich with metadata,0.9
4874,0.0,percentage,2024,general_rate,adoption_metric,.0%) 4 (13.3%) 11 (36.7%) 8 (26.7%) 11 (36.7%) 0 (0.0%) deu 50-249 ict 15 (50.0%) 0 (0.0%) 15 (50.0%...,ICT,Germany,50-249,Sector comparison data - enrich with metadata,0.9
4875,0.0,percentage,2024,general_rate,adoption_metric,11 (36.7%) 0 (0.0%) deu 50-249 ict 15 (50.0%) 0 (0.0%) 15 (50.0%) 0 (0.0%) 16 (53.3%) 1 (3.3%) 13 (4...,ICT,Germany,50-249,Sector comparison data - enrich with metadata,0.9
4876,0.0,percentage,2024,general_rate,adoption_metric,deu 50-249 ict 15 (50.0%) 0 (0.0%) 15 (50.0%) 0 (0.0%) 16 (53.3%) 1 (3.3%) 13 (43.3%) 0 (0.0%) 16 (5...,ICT,Germany,50-249,Sector comparison data - enrich with metadata,0.9
4880,0.0,percentage,2024,general_rate,adoption_metric,3.3%) 0 (0.0%) 10 (33.3%) 4 (13.3%) 16 (53.3%) 0 (0.0%) 18 (60.0%) 3 (10.0%) 9 (30.0%) 0 (0.0%) 250+,,,250+,Sector comparison data - enrich with metadata,0.9
4881,0.0,percentage,2024,general_rate,adoption_metric,53.3%) 0 (0.0%) 18 (60.0%) 3 (10.0%) 9 (30.0%) 0 (0.0%) 250+ ict 11 (36.7%) 1 (3.3%) 18 (60.0%) 0 (0...,ICT,,250+,Sector comparison data - enrich with metadata,0.9
4882,0.0,percentage,2024,general_rate,adoption_metric,0%) 250+ ict 11 (36.7%) 1 (3.3%) 18 (60.0%) 0 (0.0%) 13 (43.3%) 6 (20.0%) 11 (36.7%) 0 (0.0%) 16 (53...,ICT,,250+,Sector comparison data - enrich with metadata,0.9
4886,0.0,percentage,2024,general_rate,adoption_metric,20.0%) 1 (3.3%) 17 (56.7%) 5 (16.7%) 8 (26.7%) 0 (0.0%) fra 50-249 ict 7 (23.3%) 3 (10.0%) 20 (66.7%...,ICT,France,50-249,Sector comparison data - enrich with metadata,0.9
4887,0.0,percentage,2024,general_rate,adoption_metric,fra 50-249 ict 7 (23.3%) 3 (10.0%) 20 (66.7%) 0 (0.0%) 11 (36.7%) 4 (13.3%) 13 (43.3%) 2 (6.7%) 14 (...,ICT,France,50-249,Sector comparison data - enrich with metadata,0.9
4891,0.0,percentage,2024,general_rate,adoption_metric,73.3%) 0 (0.0%) 17 (56.7%) 1 (3.3%) 12 (40.0%) 0 (0.0%) 10 (33.3%) 2 (6.7%) 18 (60.0%) 0 (0.0%) 250+,,,250+,Sector comparison data - enrich with metadata,0.9
4892,0.0,percentage,2024,general_rate,adoption_metric,40.0%) 0 (0.0%) 10 (33.3%) 2 (6.7%) 18 (60.0%) 0 (0.0%) 250+ ict 5 (16.7%) 0 (0.0%) 25 (83.3%) 0 (0....,ICT,,250+,Sector comparison data - enrich with metadata,0.9
4893,0.0,percentage,2024,general_rate,adoption_metric,.7%) 18 (60.0%) 0 (0.0%) 250+ ict 5 (16.7%) 0 (0.0%) 25 (83.3%) 0 (0.0%) 14 (46.7%) 2 (6.7%) 14 (46....,ICT,,250+,Sector comparison data - enrich with metadata,0.9
4894,0.0,percentage,2024,general_rate,adoption_metric,.0%) 250+ ict 5 (16.7%) 0 (0.0%) 25 (83.3%) 0 (0.0%) 14 (46.7%) 2 (6.7%) 14 (46.7%) 0 (0.0%) 16 (53....,ICT,,250+,Sector comparison data - enrich with metadata,0.9
4898,0.0,percentage,2024,general_rate,adoption_metric,gbr 50-249 ict 13 (43.3%) 1 (3.3%) 16 (53.3%) 0 (0.0%) 14 (46.7%) 7 (23.3%) 9 (30.0%) 0 (0.0%) 15 (5...,ICT,,50-249,Sector comparison data - enrich with metadata,0.9
4904,0.0,percentage,2024,general_rate,adoption_metric,36.7%) 1 (3.3%) 11 (36.7%) 2 (6.7%) 17 (56.7%) 0 (0.0%) 250+ ict 5 (16.7%) 1 (3.3%) 24 (80.0%) 0 (0....,ICT,,250+,Sector comparison data - enrich with metadata,0.9
4905,0.0,percentage,2024,general_rate,adoption_metric,.0%) 250+ ict 5 (16.7%) 1 (3.3%) 24 (80.0%) 0 (0.0%) 14 (46.7%) 6 (20.0%) 10 (33.3%) 0 (0.0%) 14 (46...,ICT,,250+,Sector comparison data - enrich with metadata,0.9
4907,0.0,percentage,2024,general_rate,adoption_metric,33.3%) 0 (0.0%) 14 (46.7%) 2 (6.7%) 14 (46.7%) 0 (0.0%) 186  the adoption of artificial intelligenc...,,,,Context indicates adoption metric,0.75
4911,0.0,percentage,2024,general_rate,adoption_metric,40.0%) 0 (0.0%) 17 (56.7%) 1 (3.3%) 12 (40.0%) 0 (0.0%) ita 50-249 ict 18 (60.0%) 2 (6.7%) 10 (33.3%...,ICT,Italy,50-249,Sector comparison data - enrich with metadata,0.9
4912,0.0,percentage,2024,general_rate,adoption_metric,ita 50-249 ict 18 (60.0%) 2 (6.7%) 10 (33.3%) 0 (0.0%) 10 (33.3%) 6 (20.0%) 14 (46.7%) 0 (0.0%) 15 (...,ICT,Italy,50-249,Sector comparison data - enrich with metadata,0.9
4916,0.0,percentage,2024,general_rate,adoption_metric,3.3%) 0 (0.0%) 14 (46.7%) 4 (13.3%) 12 (40.0%) 0 (0.0%) 13 (43.3%) 5 (16.7%) 12 (40.0%) 0 (0.0%) 250...,,,250+,Sector comparison data - enrich with metadata,0.9
4917,0.0,percentage,2024,general_rate,adoption_metric,0.0%) 0 (0.0%) 13 (43.3%) 5 (16.7%) 12 (40.0%) 0 (0.0%) 250+ ict 7 (23.3%) 1 (3.3%) 22 (73.3%) 0 (0....,ICT,,250+,Sector comparison data - enrich with metadata,0.9
4918,0.0,percentage,2024,general_rate,adoption_metric,.0%) 250+ ict 7 (23.3%) 1 (3.3%) 22 (73.3%) 0 (0.0%) 17 (56.7%) 5 (16.7%) 8 (26.7%) 0 (0.0%) 14 (46....,ICT,,250+,Sector comparison data - enrich with metadata,0.9
4924,0.0,percentage,2024,general_rate,adoption_metric,0.0%) 0 (0.0%) 14 (46.7%) 4 (13.3%) 12 (40.0%) 0 (0.0%) jpn 50-249 ict 7 (23.3%) 3 (10.0%) 20 (66.7%...,ICT,Japan,50-249,Sector comparison data - enrich with metadata,0.9
4925,0.0,percentage,2024,general_rate,adoption_metric,jpn 50-249 ict 7 (23.3%) 3 (10.0%) 20 (66.7%) 0 (0.0%) 9 (30.0%) 6 (20.0%) 15 (50.0%) 0 (0.0%) 24 (8...,ICT,Japan,50-249,Sector comparison data - enrich with metadata,0.9
4930,0.0,percentage,2024,general_rate,adoption_metric,80.0%) 0 (0.0%) 17 (56.7%) 2 (6.7%) 11 (36.7%) 0 (0.0%) 15 (50.0%) 2 (6.7%) 13 (43.3%) 0 (0.0%) 250+,,,250+,Sector comparison data - enrich with metadata,0.9
4931,0.0,percentage,2024,general_rate,adoption_metric,36.7%) 0 (0.0%) 15 (50.0%) 2 (6.7%) 13 (43.3%) 0 (0.0%) 250+ ict 11 (36.7%) 1 (3.3%) 18 (60.0%) 0 (0...,ICT,,250+,Sector comparison data - enrich with metadata,0.9
4932,0.0,percentage,2024,general_rate,adoption_metric,0%) 250+ ict 11 (36.7%) 1 (3.3%) 18 (60.0%) 0 (0.0%) 15 (50.0%) 7 (23.3%) 7 (23.3%) 1 (3.3%) 17 (56....,ICT,,250+,Sector comparison data - enrich with metadata,0.9
4937,0.0,percentage,2024,general_rate,adoption_metric,20.0%) 0 (0.0%) 17 (56.7%) 2 (6.7%) 11 (36.7%) 0 (0.0%) usa 50-249 ict 6 (20.0%) 0 (0.0%) 24 (80.0%)...,ICT,,50-249,Sector comparison data - enrich with metadata,0.9
4938,0.0,percentage,2024,general_rate,adoption_metric,11 (36.7%) 0 (0.0%) usa 50-249 ict 6 (20.0%) 0 (0.0%) 24 (80.0%) 0 (0.0%) 12 (40.0%) 6 (20.0%) 10 (3...,ICT,,50-249,Sector comparison data - enrich with metadata,0.9
4939,0.0,percentage,2024,general_rate,adoption_metric,usa 50-249 ict 6 (20.0%) 0 (0.0%) 24 (80.0%) 0 (0.0%) 12 (40.0%) 6 (20.0%) 10 (33.3%) 2 (6.7%) 14 (4...,ICT,,50-249,Sector comparison data - enrich with metadata,0.9
4942,0.0,percentage,2024,general_rate,adoption_metric,23.3%) 1 (3.3%) 17 (56.7%) 5 (16.7%) 8 (26.7%) 0 (0.0%) 250+ ict 7 (23.3%) 0 (0.0%) 23 (76.7%) 0 (0....,ICT,,250+,Sector comparison data - enrich with metadata,0.9
4943,0.0,percentage,2024,general_rate,adoption_metric,6.7%) 8 (26.7%) 0 (0.0%) 250+ ict 7 (23.3%) 0 (0.0%) 23 (76.7%) 0 (0.0%) 17 (56.7%) 5 (16.7%) 8 (26....,ICT,,250+,Sector comparison data - enrich with metadata,0.9
4944,0.0,percentage,2024,general_rate,adoption_metric,.0%) 250+ ict 7 (23.3%) 0 (0.0%) 23 (76.7%) 0 (0.0%) 17 (56.7%) 5 (16.7%) 8 (26.7%) 0 (0.0%) 14 (46....,ICT,,250+,Sector comparison data - enrich with metadata,0.9
4951,0.0,percentage,2024,general_rate,adoption_metric,he enterprise does not spend on r&d can 50-249 ict 0 (0.0%) 14 (46.7%) 12 (40.0%) 0 (0.0%) 4 (13.3%)...,ICT,Canada,50-249,Sector comparison data - enrich with metadata,0.9
4952,0.0,percentage,2024,general_rate,adoption_metric,r&d can 50-249 ict 0 (0.0%) 14 (46.7%) 12 (40.0%) 0 (0.0%) 4 (13.3%) 0 (0.0%) manufacturing 0 (0.0%)...,ICT,Canada,50-249,Sector comparison data - enrich with metadata,0.9
4955,0.0,percentage,2024,general_rate,adoption_metric,manufacturing 0 (0.0%) 15 (50.0%) 12 (40.0%) 0 (0.0%) 3 (10.0%) 0 (0.0%) 250+ ict 0 (0.0%) 16 (53.3%...,Manufacturing,,250+,Sector comparison data - enrich with metadata,0.9
4956,0.0,percentage,2024,general_rate,adoption_metric,0 (0.0%) 15 (50.0%) 12 (40.0%) 0 (0.0%) 3 (10.0%) 0 (0.0%) 250+ ict 0 (0.0%) 16 (53.3%) 11 (36.7%) 1...,ICT,,250+,Sector comparison data - enrich with metadata,0.9
4957,0.0,percentage,2024,general_rate,adoption_metric,12 (40.0%) 0 (0.0%) 3 (10.0%) 0 (0.0%) 250+ ict 0 (0.0%) 16 (53.3%) 11 (36.7%) 1 (3.3%) 1 (3.3%) 1 (...,ICT,,250+,Sector comparison data - enrich with metadata,0.9
4959,0.0,percentage,2024,general_rate,adoption_metric,) manufacturing 0 (0.0%) 21 (70.0%) 8 (26.7%) 0 (0.0%) 1 (3.3%) 0 (0.0%) deu 50-249 ict 0 (0.0%) 8 (...,Manufacturing,Germany,50-249,Sector comparison data - enrich with metadata,0.9
4960,0.0,percentage,2024,general_rate,adoption_metric,ng 0 (0.0%) 21 (70.0%) 8 (26.7%) 0 (0.0%) 1 (3.3%) 0 (0.0%) deu 50-249 ict 0 (0.0%) 8 (26.7%) 15 (50...,ICT,Germany,50-249,Sector comparison data - enrich with metadata,0.9
4961,0.0,percentage,2024,general_rate,adoption_metric,(26.7%) 0 (0.0%) 1 (3.3%) 0 (0.0%) deu 50-249 ict 0 (0.0%) 8 (26.7%) 15 (50.0%) 0 (0.0%) 7 (23.3%) 0...,ICT,Germany,50-249,Sector comparison data - enrich with metadata,0.9
4962,0.0,percentage,2024,general_rate,adoption_metric,.0%) deu 50-249 ict 0 (0.0%) 8 (26.7%) 15 (50.0%) 0 (0.0%) 7 (23.3%) 0 (0.0%) manufacturing 0 (0.0%)...,ICT,Germany,50-249,Sector comparison data - enrich with metadata,0.9
4965,0.0,percentage,2024,general_rate,adoption_metric,) manufacturing 0 (0.0%) 19 (63.3%) 9 (30.0%) 0 (0.0%) 2 (6.7%) 0 (0.0%) 250+ ict 0 (0.0%) 11 (36.7%...,Manufacturing,,250+,Sector comparison data - enrich with metadata,0.9
4966,0.0,percentage,2024,general_rate,adoption_metric,ng 0 (0.0%) 19 (63.3%) 9 (30.0%) 0 (0.0%) 2 (6.7%) 0 (0.0%) 250+ ict 0 (0.0%) 11 (36.7%) 15 (50.0%) ...,ICT,,250+,Sector comparison data - enrich with metadata,0.9
4967,0.0,percentage,2024,general_rate,adoption_metric,9 (30.0%) 0 (0.0%) 2 (6.7%) 0 (0.0%) 250+ ict 0 (0.0%) 11 (36.7%) 15 (50.0%) 0 (0.0%) 4 (13.3%) 0 (0...,ICT,,250+,Sector comparison data - enrich with metadata,0.9
4968,0.0,percentage,2024,general_rate,adoption_metric,(0.0%) 250+ ict 0 (0.0%) 11 (36.7%) 15 (50.0%) 0 (0.0%) 4 (13.3%) 0 (0.0%) manufacturing 2 (6.7%) 22...,ICT,,250+,Sector comparison data - enrich with metadata,0.9
4970,0.0,percentage,2024,general_rate,adoption_metric,ng 2 (6.7%) 22 (73.3%) 3 (10.0%) 2 (6.7%) 1 (3.3%) 0 (0.0%) fra 50-249 ict 0 (0.0%) 7 (23.3%) 16 (53...,ICT,France,50-249,Sector comparison data - enrich with metadata,0.9
4971,0.0,percentage,2024,general_rate,adoption_metric,(10.0%) 2 (6.7%) 1 (3.3%) 0 (0.0%) fra 50-249 ict 0 (0.0%) 7 (23.3%) 16 (53.3%) 0 (0.0%) 7 (23.3%) 0...,ICT,France,50-249,Sector comparison data - enrich with metadata,0.9
4972,0.0,percentage,2024,general_rate,adoption_metric,.0%) fra 50-249 ict 0 (0.0%) 7 (23.3%) 16 (53.3%) 0 (0.0%) 7 (23.3%) 0 (0.0%) manufacturing 0 (0.0%)...,ICT,France,50-249,Sector comparison data - enrich with metadata,0.9
4975,0.0,percentage,2024,general_rate,adoption_metric,) manufacturing 0 (0.0%) 9 (30.0%) 15 (50.0%) 0 (0.0%) 6 (20.0%) 0 (0.0%) 250+ ict 0 (0.0%) 13 (43.3...,Manufacturing,,250+,Sector comparison data - enrich with metadata,0.9
4976,0.0,percentage,2024,general_rate,adoption_metric,g 0 (0.0%) 9 (30.0%) 15 (50.0%) 0 (0.0%) 6 (20.0%) 0 (0.0%) 250+ ict 0 (0.0%) 13 (43.3%) 14 (46.7%) ...,ICT,,250+,Sector comparison data - enrich with metadata,0.9
4977,0.0,percentage,2024,general_rate,adoption_metric,15 (50.0%) 0 (0.0%) 6 (20.0%) 0 (0.0%) 250+ ict 0 (0.0%) 13 (43.3%) 14 (46.7%) 2 (6.7%) 1 (3.3%) 0 (...,ICT,,250+,Sector comparison data - enrich with metadata,0.9
4980,0.0,percentage,2024,general_rate,adoption_metric,ufacturing 0 (0.0%) 16 (53.3%) 11 (36.7%) 3 (10.0%) 0 (0.0%) 0 (0.0%) gbr 50-249 ict 0 (0.0%) 18 (60...,ICT,,50-249,Sector comparison data - enrich with metadata,0.9
4981,0.0,percentage,2024,general_rate,adoption_metric,0 (0.0%) 16 (53.3%) 11 (36.7%) 3 (10.0%) 0 (0.0%) 0 (0.0%) gbr 50-249 ict 0 (0.0%) 18 (60.0%) 10 (33...,ICT,,50-249,Sector comparison data - enrich with metadata,0.9
4982,0.0,percentage,2024,general_rate,adoption_metric,36.7%) 3 (10.0%) 0 (0.0%) 0 (0.0%) gbr 50-249 ict 0 (0.0%) 18 (60.0%) 10 (33.3%) 0 (0.0%) 2 (6.7%) 0...,ICT,,50-249,Sector comparison data - enrich with metadata,0.9
4983,0.0,percentage,2024,general_rate,adoption_metric,0%) gbr 50-249 ict 0 (0.0%) 18 (60.0%) 10 (33.3%) 0 (0.0%) 2 (6.7%) 0 (0.0%) manufacturing 0 (0.0%) ...,ICT,,50-249,Sector comparison data - enrich with metadata,0.9
4986,0.0,percentage,2024,general_rate,adoption_metric,g 0 (0.0%) 16 (53.3%) 6 (20.0%) 1 (3.3%) 7 (23.3%) 0 (0.0%) 250+ ict 0 (0.0%) 12 (40.0%) 12 (40.0%) ...,ICT,,250+,Sector comparison data - enrich with metadata,0.9
4987,0.0,percentage,2024,general_rate,adoption_metric,6 (20.0%) 1 (3.3%) 7 (23.3%) 0 (0.0%) 250+ ict 0 (0.0%) 12 (40.0%) 12 (40.0%) 1 (3.3%) 2 (6.7%) 3 (1...,ICT,,250+,Sector comparison data - enrich with metadata,0.9
4988,0.0,percentage,2024,general_rate,adoption_metric,ng 1 (3.3%) 20 (66.7%) 6 (20.0%) 2 (6.7%) 1 (3.3%) 0 (0.0%) ita 50-249 ict 0 (0.0%) 15 (50.0%) 14 (4...,ICT,Italy,50-249,Sector comparison data - enrich with metadata,0.9
4989,0.0,percentage,2024,general_rate,adoption_metric,(20.0%) 2 (6.7%) 1 (3.3%) 0 (0.0%) ita 50-249 ict 0 (0.0%) 15 (50.0%) 14 (46.7%) 0 (0.0%) 1 (3.3%) 0...,ICT,Italy,50-249,Sector comparison data - enrich with metadata,0.9
4990,0.0,percentage,2024,general_rate,adoption_metric,0%) ita 50-249 ict 0 (0.0%) 15 (50.0%) 14 (46.7%) 0 (0.0%) 1 (3.3%) 0 (0.0%) manufacturing 0 (0.0%) ...,ICT,Italy,50-249,Sector comparison data - enrich with metadata,0.9
4993,0.0,percentage,2024,general_rate,adoption_metric,manufacturing 0 (0.0%) 19 (63.3%) 10 (33.3%) 0 (0.0%) 1 (3.3%) 0 (0.0%) 250+ ict 0 (0.0%) 15 (50.0%)...,Manufacturing,,250+,Sector comparison data - enrich with metadata,0.9
4994,0.0,percentage,2024,general_rate,adoption_metric,g 0 (0.0%) 19 (63.3%) 10 (33.3%) 0 (0.0%) 1 (3.3%) 0 (0.0%) 250+ ict 0 (0.0%) 15 (50.0%) 13 (43.3%) ...,ICT,,250+,Sector comparison data - enrich with metadata,0.9
4995,0.0,percentage,2024,general_rate,adoption_metric,10 (33.3%) 0 (0.0%) 1 (3.3%) 0 (0.0%) 250+ ict 0 (0.0%) 15 (50.0%) 13 (43.3%) 0 (0.0%) 2 (6.7%) 0 (0...,ICT,,250+,Sector comparison data - enrich with metadata,0.9
4996,0.0,percentage,2024,general_rate,adoption_metric,(0.0%) 250+ ict 0 (0.0%) 15 (50.0%) 13 (43.3%) 0 (0.0%) 2 (6.7%) 0 (0.0%) manufacturing 0 (0.0%) 23 ...,ICT,,250+,Sector comparison data - enrich with metadata,0.9
