id,source_id,metric_type,value,unit,year,sector,region,technology,context,confidence,page_number,created_at,updated_at,issue_type,issue_details
6254,4,employment_metric,0.0,millions_usd,2024,,,,"tandard definition for smbs as businesses with fewer than 1,000 employees. small sized businesses are defined as those with fewer th",0.7,,2025-07-20 00:08:49.064997,2025-07-20 00:08:49.064998,duplicate,Appears 6 times
6257,4,employment_metric,0.0,millions_usd,2024,,,,"his technology. when smbs – or companies with fewer than 1,000 employees – have implemented gai technology, they may be making bett",0.7,,2025-07-20 00:08:49.065005,2025-07-20 00:08:49.065006,duplicate,Appears 6 times
6258,4,employment_metric,0.0,millions_usd,2024,,,,"on, medium-sized businesses – those with between 200 and 1,000 employees – have the highest adoption rates in germany, the uk, and t",0.7,,2025-07-20 00:08:49.065008,2025-07-20 00:08:49.065009,duplicate,Appears 6 times
6917,8,employment_metric,0.0,millions_usd,2024,,,,"nal tier of government with over 1,000 (case c) and over 4,000 employees (case d). in cases e and f, the organizations are agencies",0.7,,2025-07-20 00:08:49.148440,2025-07-20 00:08:49.148442,duplicate,Appears 6 times
6918,8,employment_metric,0.0,millions_usd,2024,,,,"administrations, g being a larger municipality with over 5,000 employees while h has 200. cases c to h operate in a monopoly enviro",0.7,,2025-07-20 00:08:49.148443,2025-07-20 00:08:49.148444,duplicate,Appears 6 times
7618,4,employment_metric,0.0,millions_usd,2024,,,,"tandard definition for smbs as businesses with fewer than 1,000 employees. small sized businesses are defined as those with fewer th",0.7,,2025-07-20 00:08:49.291427,2025-07-20 00:08:49.291428,duplicate,Appears 6 times
7621,4,employment_metric,0.0,millions_usd,2024,,,,"his technology. when smbs – or companies with fewer than 1,000 employees – have implemented gai technology, they may be making bett",0.7,,2025-07-20 00:08:49.291431,2025-07-20 00:08:49.291432,duplicate,Appears 6 times
7622,4,employment_metric,0.0,millions_usd,2024,,,,"on, medium-sized businesses – those with between 200 and 1,000 employees – have the highest adoption rates in germany, the uk, and t",0.7,,2025-07-20 00:08:49.291433,2025-07-20 00:08:49.291433,duplicate,Appears 6 times
8291,17,employment_metric,0.0,millions_usd,2024,,,,"tandard definition for smbs as businesses with fewer than 1,000 employees. small sized businesses are defined as those with fewer th",0.7,,2025-07-20 00:08:49.391066,2025-07-20 00:08:49.391067,duplicate,Appears 6 times
8294,17,employment_metric,0.0,millions_usd,2024,,,,"his technology. when smbs – or companies with fewer than 1,000 employees – have implemented gai technology, they may be making bett",0.7,,2025-07-20 00:08:49.391071,2025-07-20 00:08:49.391072,duplicate,Appears 6 times
8295,17,employment_metric,0.0,millions_usd,2024,,,,"on, medium-sized businesses – those with between 200 and 1,000 employees – have the highest adoption rates in germany, the uk, and t",0.7,,2025-07-20 00:08:49.391073,2025-07-20 00:08:49.391074,duplicate,Appears 6 times
9488,17,employment_metric,0.0,millions_usd,2024,,,,"nal tier of government with over 1,000 (case c) and over 4,000 employees (case d). in cases e and f, the organizations are agencies",0.7,,2025-07-20 00:08:49.393173,2025-07-20 00:08:49.393174,duplicate,Appears 6 times
9489,17,employment_metric,0.0,millions_usd,2024,,,,"administrations, g being a larger municipality with over 5,000 employees while h has 200. cases c to h operate in a monopoly enviro",0.7,,2025-07-20 00:08:49.393175,2025-07-20 00:08:49.393176,duplicate,Appears 6 times
11369,8,employment_metric,0.0,millions_usd,2024,,,,"nal tier of government with over 1,000 (case c) and over 4,000 employees (case d). in cases e and f, the organizations are agencies",0.7,,2025-07-20 00:08:49.582158,2025-07-20 00:08:49.582160,duplicate,Appears 6 times
11370,8,employment_metric,0.0,millions_usd,2024,,,,"administrations, g being a larger municipality with over 5,000 employees while h has 200. cases c to h operate in a monopoly enviro",0.7,,2025-07-20 00:08:49.582161,2025-07-20 00:08:49.582162,duplicate,Appears 6 times
125,4,employment_metric,0.0,millions_usd,2024,,,,"tandard definition for smbs as businesses with fewer than 1,000 employees. small sized businesses are defined as those with fewer th",0.7,,2025-07-20 00:07:18.542528,2025-07-20 00:07:18.542528,duplicate,Appears 6 times
128,4,employment_metric,0.0,millions_usd,2024,,,,"his technology. when smbs – or companies with fewer than 1,000 employees – have implemented gai technology, they may be making bett",0.7,,2025-07-20 00:07:18.542531,2025-07-20 00:07:18.542532,duplicate,Appears 6 times
129,4,employment_metric,0.0,millions_usd,2024,,,,"on, medium-sized businesses – those with between 200 and 1,000 employees – have the highest adoption rates in germany, the uk, and t",0.7,,2025-07-20 00:07:18.542533,2025-07-20 00:07:18.542533,duplicate,Appears 6 times
788,8,employment_metric,0.0,millions_usd,2024,,,,"nal tier of government with over 1,000 (case c) and over 4,000 employees (case d). in cases e and f, the organizations are agencies",0.7,,2025-07-20 00:07:18.618196,2025-07-20 00:07:18.618198,duplicate,Appears 6 times
789,8,employment_metric,0.0,millions_usd,2024,,,,"administrations, g being a larger municipality with over 5,000 employees while h has 200. cases c to h operate in a monopoly enviro",0.7,,2025-07-20 00:07:18.618199,2025-07-20 00:07:18.618200,duplicate,Appears 6 times
1489,4,employment_metric,0.0,millions_usd,2024,,,,"tandard definition for smbs as businesses with fewer than 1,000 employees. small sized businesses are defined as those with fewer th",0.7,,2025-07-20 00:07:18.756613,2025-07-20 00:07:18.756614,duplicate,Appears 6 times
1492,4,employment_metric,0.0,millions_usd,2024,,,,"his technology. when smbs – or companies with fewer than 1,000 employees – have implemented gai technology, they may be making bett",0.7,,2025-07-20 00:07:18.756617,2025-07-20 00:07:18.756618,duplicate,Appears 6 times
1493,4,employment_metric,0.0,millions_usd,2024,,,,"on, medium-sized businesses – those with between 200 and 1,000 employees – have the highest adoption rates in germany, the uk, and t",0.7,,2025-07-20 00:07:18.756619,2025-07-20 00:07:18.756619,duplicate,Appears 6 times
2162,17,employment_metric,0.0,millions_usd,2024,,,,"tandard definition for smbs as businesses with fewer than 1,000 employees. small sized businesses are defined as those with fewer th",0.7,,2025-07-20 00:07:18.874766,2025-07-20 00:07:18.874766,duplicate,Appears 6 times
2165,17,employment_metric,0.0,millions_usd,2024,,,,"his technology. when smbs – or companies with fewer than 1,000 employees – have implemented gai technology, they may be making bett",0.7,,2025-07-20 00:07:18.874770,2025-07-20 00:07:18.874770,duplicate,Appears 6 times
2166,17,employment_metric,0.0,millions_usd,2024,,,,"on, medium-sized businesses – those with between 200 and 1,000 employees – have the highest adoption rates in germany, the uk, and t",0.7,,2025-07-20 00:07:18.874771,2025-07-20 00:07:18.874771,duplicate,Appears 6 times
3359,17,employment_metric,0.0,millions_usd,2024,,,,"nal tier of government with over 1,000 (case c) and over 4,000 employees (case d). in cases e and f, the organizations are agencies",0.7,,2025-07-20 00:07:18.876339,2025-07-20 00:07:18.876340,duplicate,Appears 6 times
3360,17,employment_metric,0.0,millions_usd,2024,,,,"administrations, g being a larger municipality with over 5,000 employees while h has 200. cases c to h operate in a monopoly enviro",0.7,,2025-07-20 00:07:18.876341,2025-07-20 00:07:18.876341,duplicate,Appears 6 times
5240,8,employment_metric,0.0,millions_usd,2024,,,,"nal tier of government with over 1,000 (case c) and over 4,000 employees (case d). in cases e and f, the organizations are agencies",0.7,,2025-07-20 00:07:19.192401,2025-07-20 00:07:19.192403,duplicate,Appears 6 times
5241,8,employment_metric,0.0,millions_usd,2024,,,,"administrations, g being a larger municipality with over 5,000 employees while h has 200. cases c to h operate in a monopoly enviro",0.7,,2025-07-20 00:07:19.192404,2025-07-20 00:07:19.192404,duplicate,Appears 6 times
6254,4,employment_metric,0.0,millions_usd,2024,,,,"tandard definition for smbs as businesses with fewer than 1,000 employees. small sized businesses are defined as those with fewer th",0.7,,2025-07-20 00:08:49.064997,2025-07-20 00:08:49.064998,duplicate,Appears 6 times
6257,4,employment_metric,0.0,millions_usd,2024,,,,"his technology. when smbs – or companies with fewer than 1,000 employees – have implemented gai technology, they may be making bett",0.7,,2025-07-20 00:08:49.065005,2025-07-20 00:08:49.065006,duplicate,Appears 6 times
6258,4,employment_metric,0.0,millions_usd,2024,,,,"on, medium-sized businesses – those with between 200 and 1,000 employees – have the highest adoption rates in germany, the uk, and t",0.7,,2025-07-20 00:08:49.065008,2025-07-20 00:08:49.065009,duplicate,Appears 6 times
6917,8,employment_metric,0.0,millions_usd,2024,,,,"nal tier of government with over 1,000 (case c) and over 4,000 employees (case d). in cases e and f, the organizations are agencies",0.7,,2025-07-20 00:08:49.148440,2025-07-20 00:08:49.148442,duplicate,Appears 6 times
6918,8,employment_metric,0.0,millions_usd,2024,,,,"administrations, g being a larger municipality with over 5,000 employees while h has 200. cases c to h operate in a monopoly enviro",0.7,,2025-07-20 00:08:49.148443,2025-07-20 00:08:49.148444,duplicate,Appears 6 times
7618,4,employment_metric,0.0,millions_usd,2024,,,,"tandard definition for smbs as businesses with fewer than 1,000 employees. small sized businesses are defined as those with fewer th",0.7,,2025-07-20 00:08:49.291427,2025-07-20 00:08:49.291428,duplicate,Appears 6 times
7621,4,employment_metric,0.0,millions_usd,2024,,,,"his technology. when smbs – or companies with fewer than 1,000 employees – have implemented gai technology, they may be making bett",0.7,,2025-07-20 00:08:49.291431,2025-07-20 00:08:49.291432,duplicate,Appears 6 times
7622,4,employment_metric,0.0,millions_usd,2024,,,,"on, medium-sized businesses – those with between 200 and 1,000 employees – have the highest adoption rates in germany, the uk, and t",0.7,,2025-07-20 00:08:49.291433,2025-07-20 00:08:49.291433,duplicate,Appears 6 times
8291,17,employment_metric,0.0,millions_usd,2024,,,,"tandard definition for smbs as businesses with fewer than 1,000 employees. small sized businesses are defined as those with fewer th",0.7,,2025-07-20 00:08:49.391066,2025-07-20 00:08:49.391067,duplicate,Appears 6 times
8294,17,employment_metric,0.0,millions_usd,2024,,,,"his technology. when smbs – or companies with fewer than 1,000 employees – have implemented gai technology, they may be making bett",0.7,,2025-07-20 00:08:49.391071,2025-07-20 00:08:49.391072,duplicate,Appears 6 times
8295,17,employment_metric,0.0,millions_usd,2024,,,,"on, medium-sized businesses – those with between 200 and 1,000 employees – have the highest adoption rates in germany, the uk, and t",0.7,,2025-07-20 00:08:49.391073,2025-07-20 00:08:49.391074,duplicate,Appears 6 times
9488,17,employment_metric,0.0,millions_usd,2024,,,,"nal tier of government with over 1,000 (case c) and over 4,000 employees (case d). in cases e and f, the organizations are agencies",0.7,,2025-07-20 00:08:49.393173,2025-07-20 00:08:49.393174,duplicate,Appears 6 times
9489,17,employment_metric,0.0,millions_usd,2024,,,,"administrations, g being a larger municipality with over 5,000 employees while h has 200. cases c to h operate in a monopoly enviro",0.7,,2025-07-20 00:08:49.393175,2025-07-20 00:08:49.393176,duplicate,Appears 6 times
11369,8,employment_metric,0.0,millions_usd,2024,,,,"nal tier of government with over 1,000 (case c) and over 4,000 employees (case d). in cases e and f, the organizations are agencies",0.7,,2025-07-20 00:08:49.582158,2025-07-20 00:08:49.582160,duplicate,Appears 6 times
11370,8,employment_metric,0.0,millions_usd,2024,,,,"administrations, g being a larger municipality with over 5,000 employees while h has 200. cases c to h operate in a monopoly enviro",0.7,,2025-07-20 00:08:49.582161,2025-07-20 00:08:49.582162,duplicate,Appears 6 times
125,4,employment_metric,0.0,millions_usd,2024,,,,"tandard definition for smbs as businesses with fewer than 1,000 employees. small sized businesses are defined as those with fewer th",0.7,,2025-07-20 00:07:18.542528,2025-07-20 00:07:18.542528,duplicate,Appears 6 times
128,4,employment_metric,0.0,millions_usd,2024,,,,"his technology. when smbs – or companies with fewer than 1,000 employees – have implemented gai technology, they may be making bett",0.7,,2025-07-20 00:07:18.542531,2025-07-20 00:07:18.542532,duplicate,Appears 6 times
129,4,employment_metric,0.0,millions_usd,2024,,,,"on, medium-sized businesses – those with between 200 and 1,000 employees – have the highest adoption rates in germany, the uk, and t",0.7,,2025-07-20 00:07:18.542533,2025-07-20 00:07:18.542533,duplicate,Appears 6 times
788,8,employment_metric,0.0,millions_usd,2024,,,,"nal tier of government with over 1,000 (case c) and over 4,000 employees (case d). in cases e and f, the organizations are agencies",0.7,,2025-07-20 00:07:18.618196,2025-07-20 00:07:18.618198,duplicate,Appears 6 times
789,8,employment_metric,0.0,millions_usd,2024,,,,"administrations, g being a larger municipality with over 5,000 employees while h has 200. cases c to h operate in a monopoly enviro",0.7,,2025-07-20 00:07:18.618199,2025-07-20 00:07:18.618200,duplicate,Appears 6 times
1489,4,employment_metric,0.0,millions_usd,2024,,,,"tandard definition for smbs as businesses with fewer than 1,000 employees. small sized businesses are defined as those with fewer th",0.7,,2025-07-20 00:07:18.756613,2025-07-20 00:07:18.756614,duplicate,Appears 6 times
